,atc_code,atc_name,rank
3808,L01XK04,talazoparib,4.0
3809,L01XK05,veliparib,4.0
3810,L01XX,Other antineoplastic agents,3.0
3811,L01XX01,amsacrine,4.0
3812,L01XX02,asparaginase,4.0
3813,L01XX03,altretamine,4.0
3814,L01XX05,hydroxycarbamide,4.0
3815,L01XX07,lonidamine,4.0
3816,L01XX08,pentostatin,4.0
3817,L01XX10,masoprocol,4.0
3818,L01XX11,estramustine,4.0
3819,L01XX16,mitoguazone,4.0
3820,L01XX18,tiazofurine,4.0
3821,L01XX23,mitotane,4.0
3822,L01XX24,pegaspargase,4.0
3823,L01XX27,arsenic trioxide,4.0
3824,L01XX29,denileukin diftitox,4.0
3825,L01XX33,celecoxib,4.0
3826,L01XX35,anagrelide,4.0
3827,L01XX36,oblimersen,4.0
3828,L01XX37,sitimagene ceradenovec,4.0
3829,L01XX40,omacetaxine mepesuccinate,4.0
3830,L01XX41,eribulin,4.0
3831,L01XX44,aflibercept,4.0
3832,L01XX51,talimogene laherparepvec,4.0
3833,L01XX52,venetoclax,4.0
3834,L01XX53,vosaroxin,4.0
3835,L01XX57,plitidepsin,4.0
3836,L01XX58,epacadostat,4.0
3837,L01XX59,enasidenib,4.0
3838,L01XX62,ivosidenib,4.0
3839,L01XX66,selinexor,4.0
3840,L01XX67,tagraxofusp,4.0
3841,L01XX69,lurbinectedin,4.0
3842,L01XX70,axicabtagene ciloleucel,4.0
3843,L01XX71,tisagenlecleucel,4.0
3844,L01XY,Combinations of antineoplastic agents,3.0
3845,L01XY01,cytarabine and daunorubicin,4.0
3846,L01XY02,pertuzumab and trastuzumab,4.0
3847,L02,ENDOCRINE THERAPY,1.0
3848,L02A,HORMONES AND RELATED AGENTS,2.0
3849,L02AA,Estrogens,3.0
3850,L02AA01,diethylstilbestrol,4.0
3851,L02AA02,polyestradiol phosphate,4.0
3852,L02AA03,ethinylestradiol,4.0
3853,L02AA04,fosfestrol,4.0
3854,L02AB,Progestogens,3.0
3855,L02AB01,megestrol,4.0
3856,L02AB02,medroxyprogesterone,4.0
3857,L02AB03,gestonorone,4.0
3858,L02AE,Gonadotropin releasing hormone analogues,3.0
3859,L02AE01,buserelin,4.0
3860,L02AE02,leuprorelin,4.0
3861,L02AE03,goserelin,4.0
3862,L02AE04,triptorelin,4.0
3863,L02AE05,histrelin,4.0
3864,L02AE51,leuprorelin and bicalutamide,4.0
3865,L02AX,Other hormones,3.0
3866,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,2.0
3867,L02BA,Anti-estrogens,3.0
3868,L02BA01,tamoxifen,4.0
3869,L02BA02,toremifene,4.0
3870,L02BA03,fulvestrant,4.0
3871,L02BB,Anti-androgens,3.0
3872,L02BB01,flutamide,4.0
3873,L02BB02,nilutamide,4.0
3874,L02BB03,bicalutamide,4.0
3875,L02BB04,enzalutamide,4.0
3876,L02BB05,apalutamide,4.0
3877,L02BB06,darolutamide,4.0
3878,L02BG,Aromatase inhibitors,3.0
3879,L02BG01,aminoglutethimide,4.0
3880,L02BG02,formestane,4.0
3881,L02BG03,anastrozole,4.0
3882,L02BG04,letrozole,4.0
3883,L02BG05,vorozole,4.0
3884,L02BG06,exemestane,4.0
3885,L02BX,Other hormone antagonists and related agents,3.0
3886,L02BX01,abarelix,4.0
3887,L02BX02,degarelix,4.0
3888,L02BX03,abiraterone,4.0
3889,L03,IMMUNOSTIMULANTS,1.0
3890,L03A,IMMUNOSTIMULANTS,2.0
3891,L03AA,Colony stimulating factors,3.0
3892,L03AA02,filgrastim,4.0
3893,L03AA03,molgramostim,4.0
3894,L03AA09,sargramostim,4.0
3895,L03AA10,lenograstim,4.0
3896,L03AA12,ancestim,4.0
3897,L03AA13,pegfilgrastim,4.0
3898,L03AA14,lipegfilgrastim,4.0
3899,L03AA15,balugrastim,4.0
3900,L03AA16,empegfilgrastim,4.0
3901,L03AA17,pegteograstim,4.0
3902,L03AB,Interferons,3.0
3903,L03AB01,interferon alfa natural,4.0
3904,L03AB02,interferon beta natural,4.0
3905,L03AB03,interferon gamma,4.0
3906,L03AB04,interferon alfa-2a,4.0
3907,L03AB05,interferon alfa-2b,4.0
3908,L03AB06,interferon alfa-n1,4.0
3909,L03AB07,interferon beta-1a,4.0
3910,L03AB08,interferon beta-1b,4.0
3911,L03AB09,interferon alfacon-1,4.0
3912,L03AB10,peginterferon alfa-2b,4.0
3913,L03AB11,peginterferon alfa-2a,4.0
3914,L03AB12,albinterferon alfa-2b,4.0
3915,L03AB13,peginterferon beta-1a,4.0
3916,L03AB14,cepeginterferon alfa-2b,4.0
3917,L03AB15,ropeginterferon alfa-2b,4.0
3918,L03AB60,"peginterferon alfa-2b, combinations",4.0
3919,L03AB61,"peginterferon alfa-2a, combinations",4.0
3920,L03AC,Interleukins,3.0
3921,L03AC01,aldesleukin,4.0
3922,L03AC02,oprelvekin,4.0
3923,L03AX,Other immunostimulants,3.0
3924,L03AX01,lentinan,4.0
3925,L03AX02,roquinimex,4.0
3926,L03AX03,BCG vaccine,4.0
3927,L03AX04,pegademase,4.0
3928,L03AX05,pidotimod,4.0
3929,L03AX07,poly I:C,4.0
3930,L03AX08,poly ICLC,4.0
3931,L03AX09,thymopentin,4.0
3932,L03AX10,immunocyanin,4.0
3933,L03AX11,tasonermin,4.0
3934,L03AX12,melanoma vaccine,4.0
3935,L03AX13,glatiramer acetate,4.0
3936,L03AX14,histamine dihydrochloride,4.0
3937,L03AX15,mifamurtide,4.0
3938,L03AX16,plerixafor,4.0
3939,L03AX17,sipuleucel-T,4.0
3940,L03AX18,cridanimod,4.0
3941,L03AX19,dasiprotimut-T,4.0
3942,L03AX21,elapegademase,4.0
3943,L04,IMMUNOSUPPRESSANTS,1.0
3944,L04A,IMMUNOSUPPRESSANTS,2.0
3945,L04AA,Selective immunosuppressants,3.0
3946,L04AA02,muromonab-CD3,4.0
3947,L04AA03,antilymphocyte immunoglobulin (horse),4.0
3948,L04AA04,antithymocyte immunoglobulin (rabbit),4.0
3949,L04AA06,mycophenolic acid,4.0
3950,L04AA10,sirolimus,4.0
3951,L04AA13,leflunomide,4.0
3952,L04AA15,alefacept,4.0
3953,L04AA18,everolimus,4.0
3954,L04AA19,gusperimus,4.0
3955,L04AA21,efalizumab,4.0
3956,L04AA22,abetimus,4.0
3957,L04AA23,natalizumab,4.0
3958,L04AA24,abatacept,4.0
3959,L04AA25,eculizumab,4.0
3960,L04AA26,belimumab,4.0
3961,L04AA27,fingolimod,4.0
3962,L04AA28,belatacept,4.0
3963,L04AA29,tofacitinib,4.0
3964,L04AA31,teriflunomide,4.0
3965,L04AA32,apremilast,4.0
3966,L04AA33,vedolizumab,4.0
3967,L04AA34,alemtuzumab,4.0
3968,L04AA35,begelomab,4.0
3969,L04AA36,ocrelizumab,4.0
3970,L04AA37,baricitinib,4.0
3971,L04AA38,ozanimod,4.0
3972,L04AA39,emapalumab,4.0
3973,L04AA40,cladribine,4.0
3974,L04AA41,imlifidase,4.0
3975,L04AA42,siponimod,4.0
3976,L04AA43,ravulizumab,4.0
3977,L04AA44,upadacitinib,4.0
3978,L04AA45,filgotinib,4.0
3979,L04AA46,itacitinib,4.0
3980,L04AA47,inebilizumab,4.0
3981,L04AB,Tumor necrosis factor alpha (TNF-alpha) inhibitors,3.0
3982,L04AB01,etanercept,4.0
3983,L04AB02,infliximab,4.0
3984,L04AB03,afelimomab,4.0
3985,L04AB04,adalimumab,4.0
3986,L04AB05,certolizumab pegol,4.0
3987,L04AB06,golimumab,4.0
3988,L04AB07,opinercept,4.0
3989,L04AC,Interleukin inhibitors,3.0
3990,L04AC01,daclizumab,4.0
3991,L04AC02,basiliximab,4.0
3992,L04AC03,anakinra,4.0
3993,L04AC04,rilonacept,4.0
3994,L04AC05,ustekinumab,4.0
3995,L04AC07,tocilizumab,4.0
3996,L04AC08,canakinumab,4.0
3997,L04AC09,briakinumab,4.0
3998,L04AC10,secukinumab,4.0
3999,L04AC11,siltuximab,4.0
4000,L04AC12,brodalumab,4.0
4001,L04AC13,ixekizumab,4.0
4002,L04AC14,sarilumab,4.0
4003,L04AC15,sirukumab,4.0
4004,L04AC16,guselkumab,4.0
4005,L04AC17,tildrakizumab,4.0
4006,L04AC18,risankizumab,4.0
4007,L04AC19,satralizumab,4.0
4008,L04AD,Calcineurin inhibitors,3.0
4009,L04AD01,ciclosporin,4.0
4010,L04AD02,tacrolimus,4.0
4011,L04AD03,voclosporin,4.0
4012,L04AX,Other immunosuppressants,3.0
4013,L04AX01,azathioprine,4.0
4014,L04AX02,thalidomide,4.0
4015,L04AX03,methotrexate,4.0
4016,L04AX04,lenalidomide,4.0
4017,L04AX05,pirfenidone,4.0
4018,L04AX06,pomalidomide,4.0
4019,L04AX07,dimethyl fumarate,4.0
4020,L04AX08,darvadstrocel,4.0
4021,M,MUSCULO-SKELETAL SYSTEM,0.0
4022,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,1.0
4023,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",2.0
4024,M01AA,Butylpyrazolidines,3.0
4025,M01AA01,phenylbutazone,4.0
4026,M01AA02,mofebutazone,4.0
4027,M01AA03,oxyphenbutazone,4.0
4028,M01AA05,clofezone,4.0
4029,M01AA06,kebuzone,4.0
4030,M01AB,Acetic acid derivatives and related substances,3.0
4031,M01AB01,indometacin,4.0
4032,M01AB02,sulindac,4.0
4033,M01AB03,tolmetin,4.0
4034,M01AB04,zomepirac,4.0
4035,M01AB05,diclofenac,4.0
4036,M01AB06,alclofenac,4.0
4037,M01AB07,bumadizone,4.0
4038,M01AB08,etodolac,4.0
4039,M01AB09,lonazolac,4.0
4040,M01AB10,fentiazac,4.0
4041,M01AB11,acemetacin,4.0
4042,M01AB12,difenpiramide,4.0
4043,M01AB13,oxametacin,4.0
4044,M01AB14,proglumetacin,4.0
4045,M01AB15,ketorolac,4.0
4046,M01AB16,aceclofenac,4.0
4047,M01AB17,bufexamac,4.0
4048,M01AB51,"indometacin, combinations",4.0
4049,M01AB55,"diclofenac, combinations",4.0
4050,M01AC,Oxicams,3.0
4051,M01AC01,piroxicam,4.0
4052,M01AC02,tenoxicam,4.0
4053,M01AC04,droxicam,4.0
4054,M01AC05,lornoxicam,4.0
4055,M01AC06,meloxicam,4.0
4056,M01AC56,"meloxicam, combinations",4.0
4057,M01AE,Propionic acid derivatives,3.0
4058,M01AE01,ibuprofen,4.0
4059,M01AE02,naproxen,4.0
4060,M01AE03,ketoprofen,4.0
4061,M01AE04,fenoprofen,4.0
4062,M01AE05,fenbufen,4.0
4063,M01AE06,benoxaprofen,4.0
4064,M01AE07,suprofen,4.0
4065,M01AE08,pirprofen,4.0
4066,M01AE09,flurbiprofen,4.0
4067,M01AE10,indoprofen,4.0
4068,M01AE11,tiaprofenic acid,4.0
4069,M01AE12,oxaprozin,4.0
4070,M01AE13,ibuproxam,4.0
4071,M01AE14,dexibuprofen,4.0
4072,M01AE15,flunoxaprofen,4.0
4073,M01AE16,alminoprofen,4.0
4074,M01AE17,dexketoprofen,4.0
4075,M01AE18,naproxcinod,4.0
4076,M01AE51,"ibuprofen, combinations",4.0
4077,M01AE52,naproxen and esomeprazole,4.0
4078,M01AE53,"ketoprofen, combinations",4.0
4079,M01AE56,naproxen and misoprostol,4.0
4080,M01AG,Fenamates,3.0
4081,M01AG01,mefenamic acid,4.0
4082,M01AG02,tolfenamic acid,4.0
4083,M01AG03,flufenamic acid,4.0
4084,M01AG04,meclofenamic acid,4.0
4085,M01AH,Coxibs,3.0
4086,M01AH01,celecoxib,4.0
4087,M01AH02,rofecoxib,4.0
4088,M01AH03,valdecoxib,4.0
4089,M01AH04,parecoxib,4.0
4090,M01AH05,etoricoxib,4.0
4091,M01AH06,lumiracoxib,4.0
4092,M01AH07,polmacoxib,4.0
4093,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids",3.0
4094,M01AX01,nabumetone,4.0
4095,M01AX02,niflumic acid,4.0
4096,M01AX04,azapropazone,4.0
4097,M01AX05,glucosamine,4.0
4098,M01AX07,benzydamine,4.0
4099,M01AX12,glucosaminoglycan polysulfate,4.0
4100,M01AX13,proquazone,4.0
4101,M01AX14,orgotein,4.0
4102,M01AX17,nimesulide,4.0
4103,M01AX18,feprazone,4.0
4104,M01AX21,diacerein,4.0
4105,M01AX22,morniflumate,4.0
4106,M01AX23,tenidap,4.0
4107,M01AX24,oxaceprol,4.0
4108,M01AX25,chondroitin sulfate,4.0
4109,M01AX26,"avocado and soyabean oil, unsaponifiables",4.0
4110,M01AX68,"feprazone, combinations",4.0
4111,M01B,ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION,2.0
4112,M01BA,Antiinflammatory/antirheumatic agents in combination with corticosteroids,3.0
4113,M01BA01,phenylbutazone and corticosteroids,4.0
4114,M01BA02,dipyrocetyl and corticosteroids,4.0
4115,M01BA03,acetylsalicylic acid and corticosteroids,4.0
4116,M01BX,Other antiinflammatory/antirheumatic agents in combination with other drugs,3.0
4117,M01C,SPECIFIC ANTIRHEUMATIC AGENTS,2.0
4118,M01CA,Quinolines,3.0
4119,M01CA03,oxycinchophen,4.0
4120,M01CB,Gold preparations,3.0
4121,M01CB01,sodium aurothiomalate,4.0
4122,M01CB02,sodium aurotiosulfate,4.0
4123,M01CB03,auranofin,4.0
4124,M01CB04,aurothioglucose,4.0
4125,M01CB05,aurotioprol,4.0
4126,M01CC,Penicillamine and similar agents,3.0
4127,M01CC01,penicillamine,4.0
4128,M01CC02,bucillamine,4.0
4129,M01CX,Other specific antirheumatic agents,3.0
4130,M02,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,1.0
4131,M02A,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,2.0
4132,M02AA,"Antiinflammatory preparations, non-steroids for topical use",3.0
4133,M02AA01,phenylbutazone,4.0
4134,M02AA02,mofebutazone,4.0
4135,M02AA03,clofezone,4.0
4136,M02AA04,oxyphenbutazone,4.0
4137,M02AA05,benzydamine,4.0
4138,M02AA06,etofenamate,4.0
4139,M02AA07,piroxicam,4.0
4140,M02AA08,felbinac,4.0
4141,M02AA09,bufexamac,4.0
4142,M02AA10,ketoprofen,4.0
4143,M02AA11,bendazac,4.0
4144,M02AA12,naproxen,4.0
4145,M02AA13,ibuprofen,4.0
4146,M02AA14,fentiazac,4.0
4147,M02AA15,diclofenac,4.0
4148,M02AA16,feprazone,4.0
4149,M02AA17,niflumic acid,4.0
4150,M02AA18,meclofenamic acid,4.0
4151,M02AA19,flurbiprofen,4.0
4152,M02AA21,tolmetin,4.0
4153,M02AA22,suxibuzone,4.0
4154,M02AA23,indometacin,4.0
4155,M02AA24,nifenazone,4.0
4156,M02AA25,aceclofenac,4.0
4157,M02AA26,nimesulide,4.0
4158,M02AA27,dexketoprofen,4.0
4159,M02AA28,piketoprofen,4.0
4160,M02AA29,esflurbiprofen,4.0
4161,M02AB,Capsaicin and similar agents,3.0
4162,M02AB01,capsaicin,4.0
4163,M02AB02,zucapsaicin,4.0
4164,M02AC,Preparations with salicylic acid derivatives,3.0
4165,M02AX,Other topical products for joint and muscular pain,3.0
4166,M02AX02,tolazoline,4.0
4167,M02AX03,dimethyl sulfoxide,4.0
4168,M02AX05,idrocilamide,4.0
4169,M02AX06,tolperisone,4.0
4170,M02AX10,various,4.0
4171,M03,MUSCLE RELAXANTS,1.0
4172,M03A,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",2.0
4173,M03AA,Curare alkaloids,3.0
4174,M03AA01,alcuronium,4.0
4175,M03AA02,tubocurarine,4.0
4176,M03AA04,dimethyltubocurarine,4.0
4177,M03AB,Choline derivatives,3.0
4178,M03AB01,suxamethonium,4.0
4179,M03AC,Other quaternary ammonium compounds,3.0
4180,M03AC01,pancuronium,4.0
4181,M03AC02,gallamine,4.0
4182,M03AC03,vecuronium,4.0
4183,M03AC04,atracurium,4.0
4184,M03AC05,hexafluronium,4.0
4185,M03AC06,pipecuronium bromide,4.0
4186,M03AC07,doxacurium chloride,4.0
4187,M03AC08,fazadinium bromide,4.0
4188,M03AC09,rocuronium bromide,4.0
4189,M03AC10,mivacurium chloride,4.0
4190,M03AC11,cisatracurium,4.0
4191,M03AX,"Other muscle relaxants, peripherally acting agents",3.0
4192,M03AX01,botulinum toxin,4.0
4193,M03B,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",2.0
4194,M03BA,Carbamic acid esters,3.0
4195,M03BA01,phenprobamate,4.0
4196,M03BA02,carisoprodol,4.0
4197,M03BA03,methocarbamol,4.0
4198,M03BA04,styramate,4.0
4199,M03BA05,febarbamate,4.0
4200,M03BA51,"phenprobamate, combinations excl. psycholeptics",4.0
4201,M03BA52,"carisoprodol, combinations excl. psycholeptics",4.0
4202,M03BA53,"methocarbamol, combinations excl. psycholeptics",4.0
4203,M03BA71,"phenprobamate, combinations with psycholeptics",4.0
4204,M03BA72,"carisoprodol, combinations with psycholeptics",4.0
4205,M03BA73,"methocarbamol, combinations with psycholeptics",4.0
4206,M03BB,"Oxazol, thiazine, and triazine derivatives",3.0
4207,M03BB02,chlormezanone,4.0
4208,M03BB03,chlorzoxazone,4.0
4209,M03BB52,"chlormezanone, combinations excl. psycholeptics",4.0
4210,M03BB53,"chlorzoxazone, combinations excl. psycholeptics",4.0
4211,M03BB72,"chlormezanone, combinations with psycholeptics",4.0
4212,M03BB73,"chlorzoxazone, combinations with psycholeptics",4.0
4213,M03BC,"Ethers, chemically close to antihistamines",3.0
4214,M03BC01,orphenadrine (citrate),4.0
4215,M03BC51,"orphenadrine, combinations",4.0
4216,M03BX,Other centrally acting agents,3.0
4217,M03BX01,baclofen,4.0
4218,M03BX02,tizanidine,4.0
4219,M03BX03,pridinol,4.0
4220,M03BX04,tolperisone,4.0
4221,M03BX05,thiocolchicoside,4.0
4222,M03BX06,mephenesin,4.0
4223,M03BX07,tetrazepam,4.0
4224,M03BX08,cyclobenzaprine,4.0
4225,M03BX09,eperisone,4.0
4226,M03BX30,fenyramidol,4.0
4227,M03BX55,"thiocolchicoside, combinations",4.0
4228,M03C,"MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",2.0
4229,M03CA,Dantrolene and derivatives,3.0
4230,M03CA01,dantrolene,4.0
4231,M04,ANTIGOUT PREPARATIONS,1.0
4232,M04A,ANTIGOUT PREPARATIONS,2.0
4233,M04AA,Preparations inhibiting uric acid production,3.0
4234,M04AA01,allopurinol,4.0
4235,M04AA02,tisopurine,4.0
4236,M04AA03,febuxostat,4.0
4237,M04AA51,"allopurinol, combinations",4.0
4238,M04AB,Preparations increasing uric acid excretion,3.0
4239,M04AB01,probenecid,4.0
4240,M04AB02,sulfinpyrazone,4.0
4241,M04AB03,benzbromarone,4.0
4242,M04AB04,isobromindione,4.0
4243,M04AB05,lesinurad,4.0
4244,M04AC,Preparations with no effect on uric acid metabolism,3.0
4245,M04AC01,colchicine,4.0
4246,M04AC02,cinchophen,4.0
4247,M04AX,Other antigout preparations,3.0
4248,M04AX01,urate oxidase,4.0
4249,M04AX02,pegloticase,4.0
4250,M05,DRUGS FOR TREATMENT OF BONE DISEASES,1.0
4251,M05B,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2.0
4252,M05BA,Bisphosphonates,3.0
4253,M05BA01,etidronic acid,4.0
4254,M05BA02,clodronic acid,4.0
4255,M05BA03,pamidronic acid,4.0
4256,M05BA04,alendronic acid,4.0
4257,M05BA05,tiludronic acid,4.0
4258,M05BA06,ibandronic acid,4.0
4259,M05BA07,risedronic acid,4.0
4260,M05BA08,zoledronic acid,4.0
4261,M05BB,"Bisphosphonates, combinations",3.0
4262,M05BB01,"etidronic acid and calcium, sequential",4.0
4263,M05BB02,"risedronic acid and calcium, sequential",4.0
4264,M05BB03,alendronic acid and colecalciferol,4.0
4265,M05BB04,"risedronic acid, calcium and colecalciferol, sequential",4.0
4266,M05BB05,"alendronic acid, calcium and colecalciferol, sequential",4.0
4267,M05BB06,"alendronic acid and alfacalcidol, sequential",4.0
4268,M05BB07,risedronic acid and colecalciferol,4.0
4269,M05BB08,"zoledronic acid, calcium and colecalciferol, sequential",4.0
4270,M05BB09,ibandronic acid and colecalciferol,4.0
4271,M05BC,Bone morphogenetic proteins,3.0
4272,M05BC01,dibotermin alfa,4.0
4273,M05BC02,eptotermin alfa,4.0
4274,M05BX,Other drugs affecting bone structure and mineralization,3.0
4275,M05BX01,ipriflavone,4.0
4276,M05BX02,aluminium chlorohydrate,4.0
4277,M05BX03,strontium ranelate,4.0
4278,M05BX04,denosumab,4.0
4279,M05BX05,burosumab,4.0
4280,M05BX06,romosozumab,4.0
4281,M05BX53,strontium ranelate and colecalciferol,4.0
4282,M09,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,1.0
4283,M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,2.0
4284,M09AA,Quinine and derivatives,3.0
4285,M09AA01,hydroquinine,4.0
4286,M09AA72,"quinine, combinations with psycholeptics",4.0
4287,M09AB,Enzymes,3.0
4288,M09AB01,chymopapain,4.0
4289,M09AB02,collagenase clostridium histolyticum,4.0
4290,M09AB03,bromelains,4.0
4291,M09AB52,"trypsin, combinations",4.0
4292,M09AX,Other drugs for disorders of the musculo-skeletal system,3.0
4293,M09AX01,hyaluronic acid,4.0
4294,M09AX02,"chondrocytes, autologous",4.0
4295,M09AX03,ataluren,4.0
4296,M09AX04,drisapersen,4.0
4297,M09AX05,aceneuramic acid,4.0
4298,M09AX06,eteplirsen,4.0
4299,M09AX07,nusinersen,4.0
4300,M09AX08,golodirsen,4.0
4301,M09AX09,onasemnogene abeparvovec,4.0
4302,M09AX10,risdiplam,4.0
4303,M09AX11,palovarotene,4.0
4304,N,NERVOUS SYSTEM,0.0
4305,N01,ANESTHETICS,1.0
4306,N01A,"ANESTHETICS, GENERAL",2.0
4307,N01AA,Ethers,3.0
4308,N01AA01,diethyl ether,4.0
4309,N01AA02,vinyl ether,4.0
4310,N01AB,Halogenated hydrocarbons,3.0
4311,N01AB01,halothane,4.0
4312,N01AB02,chloroform,4.0
4313,N01AB04,enflurane,4.0
4314,N01AB05,trichloroethylene,4.0
4315,N01AB06,isoflurane,4.0
4316,N01AB07,desflurane,4.0
4317,N01AB08,sevoflurane,4.0
4318,N01AF,"Barbiturates, plain",3.0
4319,N01AF01,methohexital,4.0
4320,N01AF02,hexobarbital,4.0
4321,N01AF03,thiopental,4.0
4322,N01AG,Barbiturates in combination with other drugs,3.0
4323,N01AG01,narcobarbital,4.0
4324,N01AH,Opioid anesthetics,3.0
4325,N01AH01,fentanyl,4.0
4326,N01AH02,alfentanil,4.0
4327,N01AH03,sufentanil,4.0
4328,N01AH04,phenoperidine,4.0
4329,N01AH05,anileridine,4.0
4330,N01AH06,remifentanil,4.0
4331,N01AH51,"fentanyl, combinations",4.0
4332,N01AX,Other general anesthetics,3.0
4333,N01AX03,ketamine,4.0
4334,N01AX04,propanidid,4.0
4335,N01AX05,alfaxalone,4.0
4336,N01AX07,etomidate,4.0
4337,N01AX10,propofol,4.0
4338,N01AX11,sodium oxybate,4.0
4339,N01AX13,nitrous oxide,4.0
4340,N01AX14,esketamine,4.0
4341,N01AX15,xenon,4.0
4342,N01AX63,"nitrous oxide, combinations",4.0
4343,N01B,"ANESTHETICS, LOCAL",2.0
4344,N01BA,Esters of aminobenzoic acid,3.0
4345,N01BA01,metabutethamine,4.0
4346,N01BA02,procaine,4.0
4347,N01BA03,tetracaine,4.0
4348,N01BA04,chloroprocaine,4.0
4349,N01BA05,benzocaine,4.0
4350,N01BA52,"procaine, combinations",4.0
4351,N01BA53,"tetracaine, combinations",4.0
4352,N01BB,Amides,3.0
4353,N01BB01,bupivacaine,4.0
4354,N01BB02,lidocaine,4.0
4355,N01BB03,mepivacaine,4.0
4356,N01BB04,prilocaine,4.0
4357,N01BB05,butanilicaine,4.0
4358,N01BB06,cinchocaine,4.0
4359,N01BB07,etidocaine,4.0
4360,N01BB08,articaine,4.0
4361,N01BB09,ropivacaine,4.0
4362,N01BB10,levobupivacaine,4.0
4363,N01BB20,combinations,4.0
4364,N01BB51,"bupivacaine, combinations",4.0
4365,N01BB52,"lidocaine, combinations",4.0
4366,N01BB53,"mepivacaine, combinations",4.0
4367,N01BB54,"prilocaine, combinations",4.0
4368,N01BB57,"etidocaine, combinations",4.0
4369,N01BB58,"articaine, combinations",4.0
4370,N01BB59,bupivacaine and meloxicam,4.0
4371,N01BC,Esters of benzoic acid,3.0
4372,N01BC01,cocaine,4.0
4373,N01BX,Other local anesthetics,3.0
4374,N01BX01,ethyl chloride,4.0
4375,N01BX02,dyclonine,4.0
4376,N01BX03,phenol,4.0
4377,N01BX04,capsaicin,4.0
4378,N02,ANALGESICS,1.0
4379,N02A,OPIOIDS,2.0
4380,N02AA,Natural opium alkaloids,3.0
4381,N02AA01,morphine,4.0
4382,N02AA02,opium,4.0
4383,N02AA03,hydromorphone,4.0
4384,N02AA04,nicomorphine,4.0
4385,N02AA05,oxycodone,4.0
4386,N02AA08,dihydrocodeine,4.0
4387,N02AA10,papaveretum,4.0
4388,N02AA11,oxymorphone,4.0
4389,N02AA51,"morphine, combinations",4.0
4390,N02AA53,hydromorphone and naloxone,4.0
4391,N02AA55,oxycodone and naloxone,4.0
4392,N02AA56,oxycodone and naltrexone,4.0
4393,N02AA58,"dihydrocodeine, combinations",4.0
4394,N02AA59,"codeine, combinations excl. psycholeptics",4.0
4395,N02AA79,"codeine, combinations with psycholeptics",4.0
4396,N02AB,Phenylpiperidine derivatives,3.0
4397,N02AB01,ketobemidone,4.0
4398,N02AB02,pethidine,4.0
4399,N02AB03,fentanyl,4.0
4400,N02AB52,"pethidine, combinations excl. psycholeptics",4.0
4401,N02AB72,"pethidine, combinations with psycholeptics",4.0
4402,N02AC,Diphenylpropylamine derivatives,3.0
4403,N02AC01,dextromoramide,4.0
4404,N02AC03,piritramide,4.0
4405,N02AC04,dextropropoxyphene,4.0
4406,N02AC05,bezitramide,4.0
4407,N02AC52,"methadone, combinations excl. psycholeptics",4.0
4408,N02AC54,"dextropropoxyphene, combinations excl. psycholeptics",4.0
4409,N02AC74,"dextropropoxyphene, combinations with psycholeptics",4.0
4410,N02AD,Benzomorphan derivatives,3.0
4411,N02AD01,pentazocine,4.0
4412,N02AD02,phenazocine,4.0
4413,N02AE,Oripavine derivatives,3.0
4414,N02AE01,buprenorphine,4.0
4415,N02AF,Morphinan derivatives,3.0
4416,N02AF01,butorphanol,4.0
4417,N02AF02,nalbuphine,4.0
4418,N02AG,Opioids in combination with antispasmodics,3.0
4419,N02AG01,morphine and antispasmodics,4.0
4420,N02AG02,ketobemidone and antispasmodics,4.0
4421,N02AG03,pethidine and antispasmodics,4.0
4422,N02AG04,hydromorphone and antispasmodics,4.0
4423,N02AJ,Opioids in combination with non-opioid analgesics,3.0
4424,N02AJ01,dihydrocodeine and paracetamol,4.0
4425,N02AJ02,dihydrocodeine and acetylsalicylic acid,4.0
4426,N02AJ03,dihydrocodeine and other non-opioid analgesics,4.0
4427,N02AJ06,codeine and paracetamol,4.0
4428,N02AJ07,codeine and acetylsalicylic acid,4.0
4429,N02AJ08,codeine and ibuprofen,4.0
4430,N02AJ09,codeine and other non-opioid analgesics,4.0
4431,N02AJ13,tramadol and paracetamol,4.0
4432,N02AJ14,tramadol and dexketoprofen,4.0
4433,N02AJ15,tramadol and other non-opioid analgesics,4.0
